date,team1,team1_score,team2,team2_score,team1_FGA,team1_FG_pct,team1_FTA,team1_FT_pct,team1_TRB,team1_fg3a,team1_fg3_pct,team1_TOV,team1_stl,team1_blk,team1_ast,team2_FGA,team2_FG_pct,team2_FTA,team2_FT_pct,team2_TRB,team2_fg3a,team2_fg3_pct,team2_TOV,team2_stl,team2_blk,team2_ast,Home_Team_ID,Away_Team_ID,HomeWin,month
2024-01-06,Utah,120,Philadelphia,109,80,0.575,24,0.833,48,30,0.267,23,4,4,30,104,0.404,23,0.783,34,38,0.184,6,12,6,30,26,21,0,2
2024-01-06,New York,121,Washington,105,87,0.494,24,0.875,45,36,0.389,14,9,2,27,85,0.471,20,0.6,45,37,0.351,20,5,3,33,0,18,0,2
2024-01-07,Portland,134,Brooklyn,127,95,0.474,30,0.8,38,38,0.526,9,5,5,21,91,0.505,25,0.84,44,37,0.378,15,7,7,29,7,3,0,2
2024-01-07,San Antonio,115,Cleveland,117,86,0.477,22,0.864,40,37,0.378,11,10,6,22,88,0.489,21,0.714,44,43,0.372,16,6,3,27,9,15,1,2
2024-01-07,Minnesota,108,Dallas,115,94,0.436,21,0.619,51,41,0.317,13,6,4,22,95,0.453,20,0.7,44,40,0.375,11,7,8,20,17,28,1,2
2024-01-07,Detroit,114,Denver,131,89,0.472,30,0.7,37,24,0.375,11,6,0,28,80,0.588,31,0.871,38,27,0.37,12,6,10,35,8,13,1,2
2024-01-07,Toronto,133,Golden State,118,94,0.585,14,0.571,45,33,0.455,7,7,6,38,100,0.45,15,0.933,43,46,0.304,10,5,4,30,19,14,0,2
2024-01-07,LA Clippers,103,LA Lakers,106,91,0.396,19,0.895,40,37,0.378,14,12,5,21,82,0.512,16,0.688,40,29,0.379,19,9,6,23,23,6,1,2
2024-01-07,Atlanta,110,Orlando,117,91,0.462,29,0.586,50,30,0.3,12,9,10,21,98,0.439,22,0.636,57,41,0.415,11,8,3,25,16,22,1,2
2024-01-07,Memphis,121,Phoenix,115,97,0.443,24,0.75,54,49,0.347,17,7,8,29,102,0.451,22,0.682,50,28,0.286,12,5,6,29,24,12,0,2
2024-01-07,New Orleans,133,Sacramento,100,82,0.61,16,0.875,51,35,0.543,16,2,9,35,91,0.418,12,0.75,25,45,0.333,9,9,2,28,4,10,0,2
2024-01-08,Chicago,119,Charlotte,112,92,0.489,24,0.833,51,26,0.346,13,7,7,27,94,0.426,17,0.882,44,42,0.405,12,3,7,26,5,2,0,2
2024-01-08,Boston,131,Indiana,133,90,0.522,29,0.69,42,35,0.486,15,3,8,26,91,0.527,22,0.818,39,40,0.475,13,6,7,29,1,20,1,2
2024-01-08,Phoenix,111,LA Clippers,138,77,0.494,29,0.862,25,30,0.333,14,6,4,17,85,0.624,23,0.739,44,29,0.517,12,11,3,32,6,24,1,2
2024-01-08,Houston,113,Miami,120,88,0.42,28,0.893,42,41,0.341,12,8,4,20,82,0.5,32,0.719,45,36,0.417,11,6,5,30,25,29,1,2
2024-01-08,Utah,132,Milwaukee,116,90,0.522,22,0.818,47,44,0.455,10,6,8,33,94,0.447,19,0.789,38,36,0.472,9,6,6,31,11,21,0,2
2024-01-08,Oklahoma City,136,Washington,128,88,0.591,24,0.75,40,28,0.5,14,11,7,37,89,0.494,29,0.862,38,32,0.469,14,7,5,32,0,27,0,2
2024-01-09,Memphis,120,Dallas,103,91,0.484,21,0.857,54,37,0.378,16,7,3,27,82,0.439,27,0.815,33,27,0.333,12,9,4,20,17,12,0,2
2024-01-09,Sacramento,131,Detroit,110,94,0.574,14,0.714,44,33,0.394,17,8,6,39,85,0.471,21,0.762,40,37,0.378,21,12,2,27,13,4,0,2
2024-01-09,Toronto,131,LA Lakers,132,94,0.564,13,0.615,37,35,0.486,12,8,4,34,81,0.543,36,0.778,39,36,0.444,15,6,4,34,23,14,1,2
2024-01-09,Portland,84,New York,112,86,0.384,18,0.667,43,29,0.207,15,8,7,19,89,0.416,23,0.87,55,48,0.375,14,11,4,26,18,3,1,2
2024-01-09,Minnesota,113,Orlando,92,80,0.538,19,0.789,48,30,0.4,18,8,4,34,94,0.362,18,0.611,46,42,0.31,12,13,5,20,16,28,0,2
2024-01-10,Philadelphia,132,Atlanta,139,102,0.451,33,0.848,51,34,0.353,11,8,9,26,102,0.471,42,0.738,55,34,0.353,12,6,8,32,22,26,1,2
2024-01-10,Minnesota,120,Boston,127,95,0.463,20,0.9,47,34,0.412,9,4,6,22,90,0.433,31,0.968,46,47,0.404,8,5,4,21,20,28,1,2
2024-01-10,Houston,119,Chicago,124,101,0.475,20,0.6,50,45,0.244,14,9,4,29,95,0.442,25,0.84,46,47,0.404,14,9,4,31,2,29,1,2
2024-01-10,Sacramento,123,Charlotte,98,89,0.517,23,0.783,53,35,0.371,9,2,8,24,87,0.402,16,0.75,36,38,0.421,8,2,3,17,5,4,0,2
2024-01-10,San Antonio,130,Detroit,108,94,0.521,27,0.852,46,27,0.333,5,7,4,36,96,0.458,13,0.769,43,32,0.313,10,4,3,33,13,15,0,2
2024-01-10,New Orleans,141,Golden State,105,94,0.574,19,0.737,47,40,0.475,11,11,7,37,89,0.438,18,0.833,43,39,0.308,17,4,4,24,19,10,0,2
2024-01-10,Washington,104,Indiana,112,88,0.432,30,0.7,46,31,0.226,13,8,8,24,92,0.446,24,0.917,54,25,0.32,13,7,6,31,1,0,1,2
2024-01-10,Toronto,120,LA Clippers,126,84,0.548,18,0.889,37,30,0.4,14,4,2,31,93,0.527,13,1.0,36,34,0.441,7,6,5,34,6,14,1,2
2024-01-10,Oklahoma City,128,Miami,120,86,0.593,16,0.75,42,33,0.424,12,4,4,36,89,0.461,28,0.821,38,36,0.417,10,8,3,25,25,27,0,2
2024-01-10,Denver,111,Utah,124,81,0.457,28,0.857,34,33,0.394,16,11,4,26,83,0.554,23,0.826,40,33,0.394,16,12,8,34,21,8,1,2
2024-01-11,Brooklyn,102,Cleveland,111,82,0.451,28,0.714,41,27,0.296,16,5,4,18,82,0.39,43,0.791,47,44,0.295,11,11,6,16,9,7,1,2
2024-01-11,New York,124,Dallas,128,89,0.494,28,0.786,45,42,0.333,14,7,2,27,88,0.5,30,0.767,38,41,0.415,10,6,2,27,17,18,1,2
2024-01-11,Phoenix,127,LA Lakers,109,93,0.495,23,0.913,46,39,0.359,12,12,3,23,80,0.5,25,0.64,37,34,0.382,18,8,4,33,23,24,0,2
2024-01-11,Boston,102,Milwaukee,135,91,0.374,30,0.833,31,35,0.257,6,5,5,22,92,0.565,16,0.813,54,42,0.429,9,3,6,34,11,20,1,2
2024-01-11,Portland,77,Oklahoma City,139,101,0.277,16,0.625,42,49,0.224,9,8,8,16,93,0.57,22,0.864,59,35,0.4,12,6,8,41,27,3,1,2
2024-01-12,Indiana,126,Atlanta,108,79,0.671,12,0.75,45,18,0.611,25,12,9,41,89,0.449,23,0.739,28,30,0.367,14,14,2,25,22,1,0,2
2024-01-12,Golden State,140,Chicago,131,94,0.521,30,0.733,44,47,0.426,3,7,4,39,86,0.581,16,0.813,36,40,0.45,12,1,3,31,2,19,0,2
2024-01-12,New Orleans,113,Denver,125,89,0.472,22,0.727,35,33,0.394,8,9,3,30,90,0.556,15,0.733,48,33,0.424,15,5,4,30,8,10,1,2
2024-01-12,Houston,112,Detroit,110,90,0.456,25,0.88,41,30,0.267,9,8,5,21,88,0.5,16,0.625,46,35,0.343,14,6,9,32,13,29,0,2
2024-01-12,LA Clippers,128,Memphis,119,89,0.551,20,0.75,43,31,0.484,12,9,7,22,95,0.432,27,0.704,46,44,0.409,9,5,4,30,12,6,0,2
2024-01-12,Orlando,96,Miami,99,82,0.439,20,0.6,38,40,0.3,11,10,8,26,83,0.446,20,0.85,41,26,0.308,16,6,1,23,25,16,1,2
2024-01-12,Portland,93,Minnesota,116,77,0.39,34,0.676,38,28,0.357,19,8,5,18,80,0.55,24,0.708,45,31,0.355,15,14,5,35,28,3,1,2
2024-01-12,Sacramento,93,Philadelphia,112,95,0.337,26,0.808,54,38,0.211,16,6,4,20,93,0.43,18,0.944,46,35,0.429,13,11,9,23,26,4,1,2
2024-01-12,Charlotte,99,San Antonio,135,89,0.36,28,0.893,44,34,0.294,19,11,3,22,87,0.517,34,0.794,45,38,0.474,14,9,7,31,15,5,1,2
2024-01-12,Toronto,113,Utah,145,81,0.432,37,0.703,31,34,0.5,13,5,8,25,93,0.559,26,0.769,56,43,0.488,13,7,8,34,21,14,1,2
2024-01-13,Washington,127,Atlanta,99,97,0.485,26,0.808,54,32,0.375,12,10,9,32,93,0.344,33,0.727,50,40,0.275,14,9,7,21,22,0,0,2
2024-01-13,Houston,113,Boston,145,99,0.404,30,0.867,50,30,0.233,12,10,3,20,95,0.537,25,0.76,50,47,0.511,11,7,8,26,20,29,1,2
2024-01-13,New Orleans,118,Dallas,108,79,0.494,37,0.757,44,30,0.4,10,7,4,29,82,0.451,20,0.95,34,41,0.366,12,6,1,23,17,10,0,2
2024-01-13,New York,106,Memphis,94,83,0.482,19,0.684,56,38,0.342,22,11,11,25,87,0.414,15,0.867,35,38,0.237,12,14,6,27,12,18,0,2
2024-01-13,Golden State,118,Milwaukee,129,98,0.48,14,0.643,41,36,0.417,7,5,4,23,94,0.543,17,0.824,50,31,0.419,12,6,5,33,11,19,1,2
2024-01-13,Orlando,100,Oklahoma City,112,84,0.464,24,0.625,50,35,0.2,15,5,8,21,94,0.457,21,0.857,46,36,0.222,8,9,4,23,27,16,1,2
2024-01-13,Chicago,122,San Antonio,116,90,0.511,20,0.75,47,34,0.441,9,5,8,31,95,0.411,23,0.87,47,46,0.391,8,7,4,26,15,2,0,2
2024-01-13,LA Lakers,125,Utah,132,92,0.5,24,0.833,40,29,0.448,12,6,8,30,93,0.452,39,0.923,52,37,0.324,10,7,5,28,21,23,1,2
2024-01-14,Indiana,109,Denver,117,92,0.467,22,0.682,37,29,0.276,13,11,1,28,71,0.648,23,0.652,40,20,0.5,21,8,3,31,8,1,1,2
2024-01-14,Charlotte,87,Miami,104,95,0.347,15,0.733,50,41,0.244,13,5,3,17,81,0.494,16,0.813,44,25,0.44,14,6,6,27,25,5,1,2
2024-01-14,Sacramento,142,Milwaukee,143,105,0.524,20,0.75,47,41,0.415,9,6,2,34,92,0.522,32,0.844,40,43,0.465,13,5,3,31,11,4,1,2
2024-01-14,LA Clippers,105,Minnesota,109,83,0.434,18,0.889,34,39,0.436,11,9,4,28,67,0.567,31,0.645,41,26,0.5,17,8,5,25,28,6,1,2
2024-01-14,Phoenix,127,Portland,116,76,0.605,27,0.815,41,28,0.464,12,7,5,27,89,0.449,22,0.727,36,42,0.476,13,8,1,23,3,24,0,2
2024-01-15,San Antonio,99,Atlanta,109,95,0.4,17,0.706,44,42,0.262,17,10,8,27,93,0.43,21,0.762,57,38,0.342,16,8,6,24,22,15,1,2
2024-01-15,Miami,96,Brooklyn,95,87,0.379,25,0.88,54,31,0.258,12,6,4,22,99,0.343,16,0.938,50,55,0.218,8,9,9,26,7,25,0,2
2024-01-15,Chicago,91,Cleveland,109,83,0.422,16,0.75,43,32,0.281,18,8,6,21,95,0.411,11,1.0,48,57,0.351,11,9,3,28,9,2,1,2
2024-01-15,New Orleans,120,Dallas,125,81,0.506,41,0.756,37,23,0.304,9,9,2,21,85,0.459,35,0.829,42,43,0.419,11,4,6,24,17,10,1,2
2024-01-15,Oklahoma City,105,LA Lakers,112,96,0.417,11,0.909,40,49,0.306,11,11,6,23,84,0.524,18,0.889,44,24,0.333,17,7,9,30,23,27,1,2
2024-01-15,Golden State,107,Memphis,116,90,0.489,10,0.9,45,31,0.323,19,4,6,28,86,0.372,40,0.8,42,54,0.37,11,13,10,24,12,19,1,2
2024-01-15,Orlando,98,New York,94,85,0.447,21,0.667,46,29,0.276,7,2,3,26,83,0.398,22,0.682,41,40,0.325,9,3,3,20,18,16,0,2
2024-01-15,Houston,115,Philadelphia,124,88,0.5,32,0.594,46,27,0.296,13,7,9,21,83,0.482,34,0.853,41,31,0.484,10,8,4,25,26,29,1,2
2024-01-15,Boston,105,Toronto,96,82,0.402,25,0.92,53,39,0.41,12,3,7,20,95,0.4,21,0.762,52,32,0.125,7,6,2,25,14,20,0,2
2024-01-15,Indiana,105,Utah,132,95,0.4,25,0.8,43,31,0.29,13,9,4,27,81,0.556,35,0.886,46,25,0.44,14,5,8,29,21,1,1,2
2024-01-15,Detroit,129,Washington,117,90,0.556,23,0.739,52,31,0.387,15,4,10,30,95,0.463,11,0.909,33,41,0.463,8,8,7,30,0,13,0,2
2024-01-16,Oklahoma City,117,LA Clippers,128,83,0.506,20,0.85,35,34,0.471,12,5,5,30,87,0.54,23,0.609,39,43,0.465,9,5,10,30,6,27,1,2
2024-01-16,Denver,121,Philadelphia,126,89,0.506,25,0.76,46,29,0.414,10,4,3,23,76,0.566,34,0.735,32,31,0.484,8,6,7,27,26,8,1,2
2024-01-16,Sacramento,117,Phoenix,119,92,0.5,12,0.583,31,40,0.45,14,7,4,34,85,0.494,20,0.9,46,37,0.459,16,7,6,32,24,4,1,2
2024-01-17,Orlando,104,Atlanta,106,88,0.443,22,0.727,40,35,0.286,13,16,8,18,76,0.513,22,0.909,41,25,0.32,23,8,2,21,22,16,1,2
2024-01-17,San Antonio,98,Boston,117,93,0.419,16,0.813,41,34,0.206,10,5,3,26,90,0.467,19,0.789,54,38,0.474,12,5,6,22,20,15,1,2
2024-01-17,Milwaukee,95,Cleveland,135,95,0.4,10,0.7,36,42,0.286,10,6,6,19,93,0.591,19,0.684,55,28,0.429,10,5,3,36,9,11,1,2
2024-01-17,Minnesota,124,Detroit,117,93,0.505,21,0.714,42,30,0.5,9,7,5,32,89,0.517,19,0.684,40,31,0.387,12,4,7,30,13,28,0,2
2024-01-17,Dallas,110,LA Lakers,127,91,0.462,18,0.833,43,40,0.275,15,4,5,26,91,0.538,24,0.708,45,28,0.429,10,8,1,33,23,17,1,2
2024-01-17,Charlotte,112,New Orleans,132,90,0.433,18,0.833,41,45,0.422,13,7,8,29,88,0.5,23,0.826,50,47,0.532,12,11,3,32,10,5,1,2
2024-01-17,Houston,94,New York,109,84,0.417,19,0.842,38,30,0.267,10,6,9,23,87,0.448,22,0.818,51,37,0.351,12,6,5,24,18,29,1,2
2024-01-17,Brooklyn,103,Portland,105,73,0.479,27,0.667,33,38,0.395,10,9,3,28,86,0.488,14,0.857,41,27,0.333,9,2,2,21,3,7,1,2
2024-01-17,Miami,97,Toronto,121,90,0.456,12,0.75,37,28,0.214,14,4,5,24,88,0.511,18,0.611,45,38,0.526,10,9,4,34,14,25,1,2
2024-01-18,Memphis,103,Minnesota,118,85,0.459,17,0.647,34,34,0.412,14,9,4,22,82,0.549,21,0.762,39,28,0.429,14,8,9,30,28,12,1,2
2024-01-18,Washington,109,New York,113,90,0.456,22,0.773,46,31,0.323,12,9,4,31,86,0.453,26,0.846,47,38,0.342,17,6,5,22,18,0,1,2
2024-01-18,Indiana,126,Sacramento,121,89,0.551,19,0.789,34,33,0.394,11,5,6,33,85,0.518,32,0.563,38,37,0.405,11,7,6,27,4,1,0,2
2024-01-18,Chicago,116,Toronto,110,91,0.527,17,0.824,42,24,0.25,10,7,5,30,83,0.506,20,0.8,38,38,0.263,14,7,5,31,14,2,0,2
2024-01-18,Oklahoma City,134,Utah,129,86,0.558,28,0.857,38,32,0.438,15,8,10,36,89,0.483,36,0.833,38,32,0.406,14,7,4,33,21,27,0,2
2024-01-19,Denver,102,Boston,100,81,0.519,13,0.769,47,31,0.258,9,0,3,20,89,0.427,14,0.714,38,44,0.318,2,5,2,21,20,8,0,2
2024-01-19,San Antonio,120,Charlotte,124,84,0.56,17,0.647,34,32,0.469,13,9,3,36,84,0.56,16,0.875,40,29,0.552,17,9,4,25,5,15,1,2
2024-01-19,Brooklyn,130,LA Lakers,112,95,0.526,14,0.786,41,47,0.404,8,10,4,31,90,0.444,24,0.833,44,33,0.364,14,7,3,31,23,7,0,2
2024-01-19,Atlanta,109,Miami,108,87,0.46,17,0.824,38,35,0.429,13,6,2,23,82,0.463,22,0.909,44,31,0.387,16,7,2,21,25,22,0,2
2024-01-19,Phoenix,123,New Orleans,109,93,0.495,21,0.762,48,41,0.366,8,7,3,32,93,0.441,23,0.739,42,42,0.238,11,4,5,27,10,24,0,2
2024-01-19,Philadelphia,124,Orlando,109,87,0.483,29,0.931,42,30,0.433,7,11,5,23,78,0.474,27,0.926,36,23,0.435,16,3,5,24,16,26,0,2
2024-01-19,Indiana,115,Portland,118,91,0.429,25,0.68,37,47,0.426,13,3,6,34,84,0.5,35,0.857,47,12,0.333,9,3,11,18,3,1,1,2
2024-01-20,Cleveland,116,Atlanta,95,85,0.506,16,0.875,49,43,0.372,13,7,6,32,93,0.398,15,0.667,45,38,0.289,11,5,4,25,22,9,0,2
2024-01-20,Memphis,96,Chicago,125,75,0.427,23,0.826,32,42,0.31,15,6,4,28,91,0.516,21,0.81,52,33,0.424,11,11,5,32,2,12,1,2
2024-01-20,Philadelphia,97,Charlotte,89,85,0.424,24,0.833,46,25,0.2,10,7,6,21,85,0.412,14,0.714,47,37,0.243,16,2,7,23,5,26,0,2
2024-01-20,Milwaukee,141,Detroit,135,85,0.553,49,0.714,49,32,0.375,10,6,6,30,94,0.468,32,0.813,40,37,0.568,8,6,2,30,13,11,0,2
2024-01-20,Utah,126,Houston,127,105,0.457,22,0.773,59,43,0.302,17,4,8,28,117,0.427,22,0.636,56,39,0.333,7,11,10,27,29,21,1,2
2024-01-20,Oklahoma City,102,Minnesota,97,81,0.395,35,0.857,37,24,0.333,8,12,4,21,75,0.413,29,0.724,50,37,0.378,21,4,7,22,28,27,0,2
2024-01-20,Toronto,100,New York,126,92,0.413,23,0.565,31,34,0.324,10,10,5,29,88,0.545,20,0.8,61,39,0.359,21,4,7,27,18,14,1,2
2024-01-20,San Antonio,131,Washington,127,96,0.531,23,0.739,49,31,0.387,17,6,10,38,103,0.476,23,0.87,46,29,0.31,11,10,4,28,0,15,0,2
2024-01-21,Boston,116,Houston,107,98,0.439,18,0.722,55,47,0.362,16,10,12,31,94,0.436,22,0.682,49,35,0.286,15,9,3,26,29,20,0,2
2024-01-21,Brooklyn,114,LA Clippers,125,90,0.489,16,0.75,36,39,0.359,12,6,5,29,83,0.506,33,0.848,45,26,0.5,10,6,5,26,6,7,1,2
2024-01-21,Portland,110,LA Lakers,134,90,0.467,20,0.85,35,29,0.31,12,7,5,24,86,0.547,29,0.931,45,33,0.394,12,9,6,28,23,3,1,2
2024-01-21,Miami,87,Orlando,105,80,0.375,18,0.833,36,37,0.324,14,9,1,22,78,0.474,28,0.786,44,28,0.321,14,5,5,21,16,25,1,2
2024-01-21,Indiana,110,Phoenix,117,94,0.436,23,0.609,40,31,0.452,11,9,4,28,82,0.573,18,0.833,44,25,0.32,16,7,5,25,24,1,1,2
2024-01-21,Denver,113,Washington,104,88,0.489,28,0.679,50,22,0.364,13,9,11,29,91,0.429,22,0.818,40,27,0.296,13,6,9,31,0,8,0,2
2024-01-22,Boston,119,Dallas,110,88,0.466,30,0.733,44,46,0.326,6,7,8,26,97,0.443,14,0.714,48,40,0.35,10,4,4,24,17,20,0,2
2024-01-22,Milwaukee,122,Detroit,113,94,0.447,34,0.824,49,39,0.256,9,7,8,26,89,0.449,29,0.793,42,30,0.333,10,4,9,25,13,11,0,2
2024-01-22,Charlotte,128,Minnesota,125,88,0.568,18,0.778,35,37,0.378,10,8,4,30,84,0.524,25,0.76,36,41,0.439,13,4,1,34,28,5,0,2
2024-01-22,Cleveland,126,Orlando,99,80,0.563,22,0.727,39,38,0.526,9,10,4,29,74,0.459,30,0.667,34,29,0.379,15,7,0,25,16,9,0,2
2024-01-22,San Antonio,123,Philadelphia,133,93,0.462,27,0.889,43,41,0.317,8,3,3,29,97,0.495,40,0.8,48,20,0.25,4,5,3,28,26,15,1,2
2024-01-22,Chicago,113,Phoenix,115,93,0.484,14,0.643,47,37,0.378,10,6,4,25,85,0.518,17,0.765,39,34,0.412,7,5,5,32,24,2,1,2
2024-01-22,Atlanta,107,Sacramento,122,93,0.387,27,0.778,50,40,0.35,12,2,7,19,93,0.462,27,0.889,51,38,0.316,8,8,2,22,4,22,1,2
2024-01-22,Memphis,108,Toronto,100,95,0.463,12,0.583,47,34,0.382,15,11,8,30,79,0.443,23,0.957,47,23,0.348,17,7,8,31,14,12,0,2
2024-01-23,New York,108,Brooklyn,103,86,0.465,19,0.947,42,29,0.345,13,8,8,21,95,0.442,5,0.8,40,42,0.357,13,7,5,29,7,18,0,2
2024-01-23,Denver,114,Indiana,109,88,0.5,17,0.882,42,33,0.333,10,5,9,22,87,0.494,21,0.857,38,21,0.238,10,4,1,24,1,8,0,2
2024-01-23,LA Lakers,116,LA Clippers,127,92,0.489,22,0.682,41,32,0.344,15,9,8,27,88,0.591,12,0.75,36,27,0.519,14,8,5,33,6,23,1,2
2024-01-23,Utah,124,New Orleans,153,92,0.467,32,0.813,38,36,0.333,8,4,8,27,104,0.577,15,0.667,57,46,0.5,9,5,4,41,10,21,1,2
2024-01-23,Portland,109,Oklahoma City,111,86,0.43,21,0.81,46,39,0.462,19,6,6,27,89,0.483,28,0.643,43,23,0.304,12,9,10,23,27,3,1,2
2024-01-24,Phoenix,132,Dallas,109,85,0.6,22,0.727,49,34,0.412,15,10,4,30,89,0.461,18,0.556,33,43,0.395,14,4,3,25,17,24,0,2
2024-01-24,Charlotte,106,Detroit,113,87,0.437,19,0.789,48,38,0.395,11,5,5,27,86,0.5,20,0.6,44,38,0.395,11,4,0,26,13,5,1,2
2024-01-24,Atlanta,112,Golden State,134,94,0.415,26,0.769,45,43,0.326,10,7,2,30,91,0.56,22,0.727,49,33,0.485,10,6,9,26,19,22,1,2
2024-01-24,Portland,137,Houston,131,98,0.51,24,0.917,48,35,0.429,12,6,4,31,94,0.532,22,0.864,37,36,0.333,8,8,6,29,29,3,0,2
2024-01-24,Memphis,105,Miami,96,80,0.45,19,0.842,44,36,0.472,18,8,6,30,82,0.402,25,0.76,44,34,0.324,17,9,9,21,25,12,0,2
2024-01-24,Cleveland,116,Milwaukee,126,91,0.505,15,0.733,39,38,0.342,12,5,2,26,90,0.5,28,0.893,46,29,0.379,11,9,3,24,11,9,1,2
2024-01-24,Oklahoma City,140,San Antonio,114,96,0.563,16,0.875,47,40,0.45,15,11,8,36,86,0.5,25,0.76,38,32,0.281,18,7,11,30,15,27,0,2
2024-01-24,Minnesota,118,Washington,107,100,0.42,29,0.862,48,32,0.281,7,8,7,26,77,0.481,29,0.793,49,24,0.417,21,2,3,31,0,28,0,2
2024-01-25,Minnesota,96,Brooklyn,94,75,0.493,16,0.75,38,21,0.476,14,6,4,24,77,0.455,16,0.875,32,33,0.303,13,7,3,22,7,28,0,2
2024-01-25,Sacramento,134,Golden State,133,91,0.527,19,0.842,34,48,0.458,10,8,5,33,86,0.558,23,0.783,33,37,0.514,13,7,3,30,19,4,0,2
2024-01-25,Philadelphia,122,Indiana,134,87,0.483,43,0.721,31,29,0.241,12,13,6,24,93,0.57,21,0.762,55,28,0.429,21,6,8,35,1,26,1,2
2024-01-25,Chicago,132,LA Lakers,141,88,0.534,29,0.897,39,37,0.324,16,7,6,27,87,0.609,20,0.75,30,31,0.645,12,10,4,35,23,2,1,2
2024-01-25,Boston,143,Miami,110,80,0.638,20,0.95,47,40,0.55,11,4,5,36,94,0.447,13,0.769,31,42,0.381,4,7,1,25,25,20,0,2
2024-01-25,Denver,84,New York,122,84,0.405,13,0.846,40,26,0.192,19,2,2,20,85,0.529,20,0.85,44,38,0.395,8,12,3,26,18,8,1,2
2024-01-25,Utah,123,Washington,108,97,0.515,12,0.833,52,31,0.419,15,6,2,34,88,0.489,20,0.75,35,30,0.233,11,11,7,33,0,21,0,2
2024-01-26,Dallas,148,Atlanta,143,85,0.6,32,0.844,37,35,0.543,13,3,5,28,97,0.526,30,0.867,36,34,0.441,7,7,2,32,22,17,0,2
2024-01-26,Houston,138,Charlotte,104,89,0.562,31,0.806,53,33,0.394,12,7,10,34,85,0.412,32,0.781,32,29,0.31,13,6,7,20,5,29,0,2
2024-01-26,Phoenix,131,Indiana,133,89,0.573,18,0.889,38,30,0.433,20,8,5,24,109,0.532,15,0.6,48,26,0.308,12,8,3,34,1,24,1,2
2024-01-26,Orlando,106,Memphis,107,81,0.469,29,0.724,40,34,0.265,11,8,4,21,90,0.467,13,0.615,43,41,0.366,13,9,7,30,12,16,1,2
2024-01-26,Cleveland,112,Milwaukee,100,92,0.413,31,0.71,51,36,0.389,13,7,8,20,87,0.402,24,0.708,51,34,0.382,18,6,4,21,11,9,0,2
2024-01-26,Oklahoma City,107,New Orleans,83,88,0.477,14,0.929,45,33,0.303,11,11,5,22,82,0.39,14,0.714,41,36,0.25,20,9,5,24,10,27,0,2
2024-01-26,Portland,100,San Antonio,116,90,0.422,19,0.737,37,37,0.27,13,11,3,23,92,0.457,26,0.846,59,34,0.294,17,12,5,30,15,3,1,2
2024-01-26,LA Clippers,127,Toronto,107,95,0.505,24,0.917,50,32,0.281,10,6,7,29,96,0.458,22,0.591,45,32,0.188,11,6,3,26,14,6,0,2
2024-01-27,LA Clippers,115,Boston,96,102,0.441,18,0.833,58,40,0.25,7,8,8,28,100,0.36,16,0.875,52,40,0.25,11,2,9,21,20,6,0,2
2024-01-27,Houston,104,Brooklyn,106,94,0.394,23,0.87,55,37,0.27,17,6,3,20,74,0.486,37,0.595,40,34,0.353,19,11,6,24,7,29,1,2
2024-01-27,Utah,134,Charlotte,122,93,0.559,17,0.765,49,41,0.415,13,6,6,38,92,0.511,21,0.714,35,32,0.406,10,7,6,35,5,21,0,2
2024-01-27,Sacramento,120,Dallas,115,80,0.538,30,0.767,39,30,0.367,13,4,10,27,98,0.439,18,0.722,43,46,0.348,10,7,2,35,17,4,0,2
2024-01-27,Philadelphia,105,Denver,111,81,0.531,16,0.813,39,22,0.273,11,5,6,25,82,0.451,38,0.632,44,37,0.351,7,5,3,25,8,26,1,2
2024-01-27,Washington,118,Detroit,104,100,0.45,21,0.81,50,34,0.324,9,10,4,26,85,0.435,27,0.778,45,32,0.281,17,2,8,22,13,0,0,2
2024-01-27,LA Lakers,145,Golden State,144,101,0.485,43,0.884,55,27,0.333,19,9,5,33,119,0.462,16,0.688,50,58,0.397,17,11,3,37,19,23,0,2
2024-01-27,New Orleans,117,Milwaukee,141,85,0.471,36,0.778,43,23,0.391,14,5,3,20,91,0.56,25,0.76,45,45,0.444,9,12,0,30,11,10,1,2
2024-01-27,Miami,109,New York,125,88,0.466,16,0.813,38,37,0.378,8,6,4,26,87,0.517,26,0.692,46,33,0.515,7,6,3,25,18,25,1,2
2024-01-27,Minnesota,112,San Antonio,113,79,0.57,15,0.533,32,26,0.538,13,9,6,30,84,0.548,15,0.533,39,30,0.433,15,7,7,35,15,28,1,2
2024-01-28,Toronto,125,Atlanta,126,89,0.461,32,0.875,46,31,0.484,14,12,3,29,95,0.463,40,0.8,51,27,0.222,14,7,4,27,22,14,1,2
2024-01-28,Oklahoma City,104,Detroit,120,92,0.478,12,0.667,43,28,0.286,10,7,5,17,95,0.495,19,0.789,53,26,0.423,9,6,2,27,13,27,1,2
2024-01-28,Memphis,110,Indiana,116,82,0.463,31,0.742,45,30,0.367,13,5,7,20,90,0.489,16,0.938,44,35,0.371,10,8,6,31,1,12,1,2
2024-01-28,Phoenix,98,Orlando,113,73,0.562,21,0.571,39,14,0.286,22,4,5,19,92,0.446,26,0.731,40,36,0.333,7,12,7,30,16,24,1,2
2024-01-28,Chicago,104,Portland,96,90,0.467,17,0.706,40,32,0.25,4,7,10,27,79,0.405,29,0.897,48,33,0.182,13,2,5,22,3,2,0,2
